Name,FromYear,ToYear,Area,Type,Wikipedia,Wikidata,SeshatID,Components,MemberOf,CentroidLon,CentroidLat
Safavid Dynasty,1516,1518,2768582.552144552,POLITY,Safavid dynasty,,ir_safavid_emp,,,54.176,33.7772
(Kingdom of Spain),1516,1518,689649.3162004321,POLITY,Spain,,,Kingdom of Spain,(Spanish Empire),0.4253,41.5242
Kingdom of France,1516,1520,390960.90428241825,POLITY,Kingdom of France,,fr_valois_k_2,,(Kingdom of France),1.9945,46.6528
(Mughal Empire),1516,1520,180651.89407957447,POLITY,Mughal Empire,,,Babur,,68.5198,35.0772
Mongol Khanate,1516,1518,4940749.928139683,POLITY,Mongol khanate,,mn_mongol_late,,,104.86,46.2448
County of Foix,1516,1520,30507.75584788762,POLITY,County of Foix,,fr_valois_k_2,,(Kingdom of France),0.7775,44.3265
Kingdom of Spain,1516,1518,689649.3162004321,POLITY,Spain,,es_spanish_emp_1,,(Spanish Empire);(Kingdom of Spain),0.4253,41.5242
(Kingdom of France),1516,1520,477452.81656087324,POLITY,Kingdom of France,,fr_valois_k_2,County of Foix;Kingdom of France;County of Nevers;House of Bourbon,,2.0436,46.4448
(Spanish Empire),1516,1518,946161.4428176286,POLITY,Spanish Empire,,es_spanish_emp_1,Spanish Empire;Kingdom of Spain;(Kingdom of Spain),,-16.1284,36.6923
Samudera Pasai Sultanate,1516,1518,8215.570234991445,POLITY,Samudera Pasai Sultanate,,,,,96.5226,5.0854
Makuria Kingdom,1516,1518,240897.96284031819,POLITY,Makuria,,,,,32.5475,20.4706
Mamluk Sultanate,1516,1518,1854222.0345471352,POLITY,Mamluk Sultanate,,eg_mamluk_sultanate_3,,,36.3272,25.8619
Khanate of Bukhara,1516,1520,712497.7227054747,POLITY,Khanate of Bukhara,,,,,66.8229,41.3683
Babur,1516,1520,180651.89407957447,LEADER,Babur,,,,(Mughal Empire),68.5198,35.0772
House of Jagiellon,1516,1518,766102.1957431633,POLITY,Jagiellonian dynasty,,pl_jagiellonian_dyn,,,25.606,52.153
Kingdom of Portugal,1516,1518,104002.57214502395,POLITY,Kingdom of Portugal,,pt_portuguese_emp_1,,,-5.0693,38.3193
Swiss Confederation,1516,1518,37862.38289274111,POLITY,Switzerland,,ch_swiss_conf_2,,,8.575,46.8049
Ottoman Empire,1516,1518,1062423.4674678699,POLITY,Ottoman Empire,,tr_ottoman_emp_1,,(Ottoman Empire),29.4954,40.5259
(Personal union of Kingdom of Bohemia with Kingdom of Hungary),1516,1518,466296.96094837994,POLITY,Vladislaus II of Hungary,,cz_bohemian_k_2;hu_later_dyn,Kingdom of Hungary;(Kingdom of Hungary);Kingdom of Bohemia;(Kingdom of Bohemia),,19.0212,47.8135
County of Savoy,1516,1518,35573.46058254275,POLITY,County of Savoy,,,,,6.7814,45.503
Joseon,1516,1571,234995.47410678305,POLITY,Joseon,,kr_joseon,,,127.4583,38.5094
Principality of Guria,1516,1546,4659.139168317753,POLITY,Principality of Guria,,,,,42.134,41.756
(Ottoman Empire),1516,1518,1062423.4674678699,POLITY,Ottoman Empire,,tr_ottoman_emp_1,Ottoman Empire,,29.4954,40.5259
(Personal union of Kingdom of Hungary with Kingdom of Bohemia),1516,1518,466296.96094837994,POLITY,Louis II of Hungary,,hu_later_dyn;cz_bohemian_k_2,Kingdom of Hungary;(Kingdom of Hungary);Kingdom of Bohemia;(Kingdom of Bohemia),,19.0212,47.8135
Habsburg Monarchy,1516,1518,104198.9997212349,POLITY,Habsburg Austria,,at_habsburg_1,,(Habsburg Monarchy),13.5839,47.2938
(Habsburg Monarchy),1519,1525,120423.0781047488,POLITY,Habsburg Austria,,at_habsburg_1,Habsburg Monarchy,(Personal union of Spanish Empire with Habsburg Monarchy),12.584,47.2778
(Spanish Empire),1519,1520,945241.3549625858,POLITY,Spanish Empire,,es_spanish_emp_1,Kingdom of Spain;(Kingdom of Spain),(Personal union of Spanish Empire with Habsburg Monarchy),-17.4681,36.1035
Kingdom of Spain,1519,1520,945241.3549625858,POLITY,Spain,,es_spanish_emp_1,,(Personal union of Spanish Empire with Habsburg Monarchy);(Spanish Empire);(Kingdom of Spain),-17.4681,36.1035
(Holy Roman Empire),1519,1525,333467.2519030713,POLITY,Holy Roman Empire,,de_empire_minor_1,Holy Roman Empire Minor States,,9.5828,50.693
Mongol Khanate,1519,1520,5082632.230974969,POLITY,Mongol khanate,,mn_mongol_late,,,104.3184,46.1675
Livonian Conference,1519,1555,116392.95740769264,POLITY,Livonian language,,,,,25.0642,57.6687
House of Jagiellon,1519,1528,751107.8391680041,POLITY,Jagiellonian dynasty,,pl_jagiellonian_dyn,,,25.5119,52.0517
Blambangan Kingdom,1519,1618,27731.8289589349,POLITY,Blambangan Kingdom,,,,,113.0995,-7.8515
Sultanate of Bengal,1519,1528,346071.7728621617,POLITY,Bengal Sultanate,,bd_bengal_sultanate,,,87.3675,23.7878
(Kingdom of Bohemia),1519,1525,128437.50749247271,POLITY,Kingdom of Bohemia,,cz_bohemian_k_2,Kingdom of Bohemia,(Personal union of Kingdom of Hungary with Kingdom of Bohemia),15.753,50.2624
Ryukyu Kingdom,1519,1520,2616.632986261154,POLITY,Ryukyu Kingdom,,,,,127.5455,26.2123
Samudera Pasai Sultanate,1519,1520,8215.570234991445,POLITY,Samudera Pasai Sultanate,,,,,96.5226,5.0854
Funj Sultanate,1519,1539,630139.8576809469,POLITY,Funj Sultanate,,,,,32.1012,14.2298
Lodi Dynasty,1519,1520,246653.0964754221,POLITY,Lodi dynasty,,in_delhi_sultanate,,(Delhi Sultanate),75.8204,29.5722
Ryazan,1519,1520,17091.75547454449,POLITY,Ryazan,,,,,39.5936,54.6801
(Warring States Japan),1519,1525,321319.008927266,POLITY,Sengoku period,,jp_sengoku_jidai,Hōjō clan;Warring States Japan;Ōuchi clan;Amago clan,,136.6194,35.9095
Hafsid Dynasty,1519,1520,222305.42845363964,POLITY,Hafsid dynasty,,,,,9.6354,34.6283
(Delhi Sultanate),1519,1520,246653.0964754221,POLITY,Delhi Sultanate,,in_delhi_sultanate,Lodi Dynasty,,75.8204,29.5722
Swiss Confederation,1519,1525,38159.23656060798,POLITY,Switzerland,,ch_swiss_conf_2,,,8.5816,46.8075
Bidar Sultanate,1519,1520,26341.46314707337,POLITY,Bidar Sultanate,,,,,77.3266,18.6007
Zayyanid dynasty,1519,1520,125018.20512455892,POLITY,Zayyanid dynasty,,,,,1.7074,35.3781
Demak Sultanate,1519,1546,45494.65472707882,POLITY,Demak Sultanate,,,,,110.9615,-7.5053
County of Nevers,1519,1520,12558.57091053088,POLITY,County of Nevers,,fr_valois_k_2,,(Kingdom of France),3.244,47.2929
Kingdom of Portugal,1519,1520,103974.30049575596,POLITY,Kingdom of Portugal,,pt_portuguese_emp_1,,,-5.0803,38.3248
(Ottoman Empire),1519,1520,2689050.898335989,POLITY,Ottoman Empire,,tr_ottoman_emp_2,Ottoman Empire,,32.7184,32.5929
Golconda Sultanate,1519,1520,52268.49511909831,POLITY,Qutb Shahi dynasty,,,,,79.3751,18.3063
(Personal union of Kingdom of Hungary with Kingdom of Bohemia),1519,1520,466117.1211782492,POLITY,Louis II of Hungary,,hu_later_dyn;cz_bohemian_k_2,Kingdom of Hungary;(Kingdom of Hungary);Kingdom of Bohemia;(Kingdom of Bohemia),,19.0221,47.8131
Habsburg Monarchy,1519,1525,120423.0781047488,POLITY,Habsburg Austria,,at_habsburg_1,,(Habsburg Monarchy);(Personal union of Spanish Empire with Habsburg Monarchy),12.584,47.2778
County of Savoy,1519,1528,35755.931269827124,POLITY,County of Savoy,,,,,6.7784,45.5089
Sunda Kingdom,1519,1528,53873.228976237035,POLITY,Sunda Kingdom,,,,,107.3994,-6.9306
Ottoman Empire,1519,1520,2689050.898335989,POLITY,Ottoman Empire,,tr_ottoman_emp_2,,(Ottoman Empire),32.7184,32.5929
Grand Principality of Moscow,1519,1520,2385839.494193009,POLITY,Principality of Moscow,,ru_moskva_rurik_dyn,,,45.207,62.2465
(Personal union of Spanish Empire with Habsburg Monarchy),1519,1520,1065664.4330673344,POLITY,"Charles V, Holy Roman Emperor",,es_spanish_emp_1;at_habsburg_1,(Habsburg Monarchy);Kingdom of Spain;(Kingdom of Spain);(Spanish Empire);Habsburg Monarchy,,-13.5724,37.5521
Aztec Triple Alliance,1519,1520,211464.85571990494,POLITY,Aztec Empire,,mx_aztec_emp,,,-98.0306,18.6806
Eastern Moghulistan,1519,1520,938557.6876744197,POLITY,Moghulistan,,,,,83.3342,38.9422
Vijayanagara Empire,1519,1520,518059.41647280304,POLITY,Vijayanagara Empire,,in_vijayanagara_emp,,,77.9937,13.6907
Holy Roman Empire Minor States,1519,1525,333467.2519030713,POLITY,Holy Roman Empire,,de_empire_minor_1,,(Holy Roman Empire),9.5828,50.693
Balinese Kingdom,1519,1608,7719.026595431315,POLITY,Bali Kingdom,,,,,114.9997,-8.3611
Western Moghulistan,1519,1520,276420.4685860793,POLITY,Moghulistan,,,,,77.1761,42.9205
Kazakh Khanate,1519,1520,1736063.4780705988,POLITY,Kazakh Khanate,,kz_kazakh_khanate_1,,,69.9585,48.8214
Hōjō clan,1519,1525,4169.559456279154,GROUP,Hōjō clan,,jp_sengoku_jidai,,(Warring States Japan),139.1819,35.1335
Safavid Dynasty,1519,1520,2768681.844904797,POLITY,Safavid dynasty,,ir_safavid_emp,,,54.1754,33.7774
(Kingdom of Spain),1519,1520,945241.3549625858,POLITY,Spain,,,Kingdom of Spain,(Personal union of Spanish Empire with Habsburg Monarchy);(Spanish Empire),-17.4681,36.1035
Kingdom of Bohemia,1519,1525,128437.50749247271,POLITY,Kingdom of Bohemia,,cz_bohemian_k_2,,(Personal union of Kingdom of Hungary with Kingdom of Bohemia);(Kingdom of Bohemia),15.753,50.2624
Duchy of Lorraine,1519,1525,17007.185298729342,POLITY,Duchy of Lorraine,,,,,6.105,48.7023
Berar Sultanate,1519,1563,79447.32128311503,POLITY,Berar Sultanate,,,,,77.9025,20.3284
Warring States Japan,1519,1525,305133.8889436349,POLITY,Sengoku period,,jp_sengoku_jidai,,(Warring States Japan),136.7424,35.9673
Bahrani Dynasty,1519,1520,69705.87164208716,POLITY,Al-Ahsa Oasis,,,,,51.8419,25.4939
Mongol Khanate,1521,1546,5082464.296605207,POLITY,Mongol khanate,,mn_mongol_late,,,104.3191,46.1676
County of Foix,1521,1525,30554.992121679254,POLITY,County of Foix,,fr_valois_k_2,,(Kingdom of France),0.7789,44.3203
Khanate of Khiva,1521,1587,125176.59094354465,POLITY,Khanate of Khiva,,,,,60.2636,42.3715
Kingdom of Spain,1521,1525,664951.0025364311,POLITY,Spain,,es_spanish_emp_1,,(Personal union of Spanish Empire with Habsburg Monarchy);(Spanish Empire);(Kingdom of Spain),0.3009,41.3588
Nogai Horde,1521,1555,439482.2999928253,POLITY,Nogai Horde,,,,,51.5785,50.4995
(Spanish Empire),1521,1525,1151539.6900982258,POLITY,Spanish Empire,,es_spanish_emp_1,Spanish Empire;Kingdom of Spain;(Kingdom of Spain),(Personal union of Spanish Empire with Habsburg Monarchy),-30.6848,33.2343
(Kingdom of France),1521,1525,486417.64323419024,POLITY,Kingdom of France,,fr_valois_k_2,County of Foix;Kingdom of France;House of Bourbon,,1.9811,46.38
Michoacán,1521,1528,73902.39772617027,POLITY,Michoacán,,,,,-101.9992,19.3358
Teutonic Order,1521,1525,38518.13257865238,POLITY,Teutonic Order,,,,,21.0636,54.2739
Sultanate of Maguindanao,1521,1608,106474.07949476194,POLITY,Sultanate of Maguindanao,,,,,124.763,7.6538
Khanate of Bukhara,1521,1525,384352.78659830533,POLITY,Khanate of Bukhara,,,,,67.9689,39.5803
Maynila,1521,1525,2954.5070923388903,POLITY,Maynila (historical polity),,,,,126.8508,24.9666
Babur,1521,1525,180902.9305912454,LEADER,Babur,,,,(Mughal Empire),68.5182,35.0772
(Kalmar Union),1521,1525,1285990.3751069764,POLITY,Kalmar Union,,sv_kalmar_union,Kalmar Union,,14.6474,63.519
Kingdom of Portugal,1521,1581,173745.87133196,POLITY,Kingdom of Portugal,,pt_portuguese_emp_1,,,15.8672,33.6034
Zayyanid dynasty,1521,1555,125244.99126584164,POLITY,Zayyanid dynasty,,,,,1.7081,35.3769
(Delhi Sultanate),1521,1525,246862.17236282202,POLITY,Delhi Sultanate,,in_delhi_sultanate,Lodi Dynasty,,75.8218,29.5722
Hafsid Dynasty,1521,1533,222179.4385701205,POLITY,Hafsid dynasty,,,,,9.6383,34.6283
Bidar Sultanate,1521,1546,32230.492772076293,POLITY,Bidar Sultanate,,,,,77.3803,18.3264
Lodi Dynasty,1521,1525,246862.17236282202,POLITY,Lodi dynasty,,in_delhi_sultanate,,(Delhi Sultanate),75.8218,29.5722
Qasim Khanate,1521,1546,24596.536799395268,POLITY,Qasim Khanate,,,,,41.0414,54.7412
Ottoman Empire,1521,1525,2780815.4737620233,POLITY,Ottoman Empire,,tr_ottoman_emp_2,,(Ottoman Empire),32.6987,32.337
(Ottoman Empire),1521,1525,2780815.4737620233,POLITY,Ottoman Empire,,tr_ottoman_emp_2,Ottoman Empire,,32.6987,32.337
Golconda Sultanate,1521,1571,104087.71432372522,POLITY,Qutb Shahi dynasty,,,,,79.6535,17.6211
(Personal union of Kingdom of Hungary with Kingdom of Bohemia),1521,1525,462592.66995414766,POLITY,Louis II of Hungary,,hu_later_dyn;cz_bohemian_k_2,Kingdom of Hungary;(Kingdom of Hungary);Kingdom of Bohemia;(Kingdom of Bohemia),,19.017,47.8356
(Kingdom of Hungary),1521,1525,334155.162461675,POLITY,Kingdom of Hungary,,hu_later_dyn,Kingdom of Hungary,(Personal union of Kingdom of Hungary with Kingdom of Bohemia),20.3582,46.8385
(Personal union of Spanish Empire with Habsburg Monarchy),1521,1525,1271962.7682029742,POLITY,"Charles V, Holy Roman Emperor",,es_spanish_emp_1;at_habsburg_1,Kingdom of Spain;(Habsburg Monarchy);(Kingdom of Spain);Spanish Empire;(Spanish Empire);Habsburg Monarchy,,-25.8418,34.8062
Kingdom of Hungary,1521,1525,334155.162461675,POLITY,Kingdom of Hungary,,hu_later_dyn,,(Personal union of Kingdom of Hungary with Kingdom of Bohemia);(Kingdom of Hungary),20.3582,46.8385
Grand Principality of Moscow,1521,1539,2403045.8509256025,POLITY,Principality of Moscow,,ru_moskva_rurik_dyn,,,45.1742,62.2034
Vijayanagara Empire,1521,1528,406320.80741162284,POLITY,Vijayanagara Empire,,in_vijayanagara_emp,,,77.7268,12.8303
Spanish Empire,1521,1525,486588.68756179506,POLITY,Spanish Empire,,es_spanish_emp_1,,(Personal union of Spanish Empire with Habsburg Monarchy);(Spanish Empire),-83.6924,19.3355
Eastern Moghulistan,1521,1546,938707.0722887188,POLITY,Moghulistan,,,,,83.3331,38.9424
Bijapur Sultanate,1521,1546,151460.47815915252,POLITY,Adil Shahi dynasty,,in_bijapur_sultanate,,,75.3207,16.9577
Portuguese Empire,1521,1525,141898.76093693348,POLITY,Portuguese Empire,,pt_portuguese_emp_1,,,17.2254,-5.1283
House of Bourbon,1521,1555,43494.362104792235,POLITY,House of Bourbon,,fr_valois_k_2,,(Kingdom of France),3.0051,45.7424
Sind-Samma Dynasty,1521,1525,123209.68798244999,POLITY,Samma dynasty,,pk_samma_dyn,,,68.4765,25.8664
(Kingdom of Spain),1521,1525,664951.0025364311,POLITY,Spain,,,Kingdom of Spain,(Personal union of Spanish Empire with Habsburg Monarchy);(Spanish Empire),0.3009,41.3588
Safavid Dynasty,1521,1525,2768465.6829297887,POLITY,Safavid dynasty,,ir_safavid_emp,,,54.1748,33.7767
Kazakh Khanate,1521,1528,2373842.6324934573,POLITY,Kazakh Khanate,,kz_kazakh_khanate_1,,,68.7677,47.6238
Kalmar Union,1521,1525,1285990.3751069764,POLITY,Kalmar Union,,sv_kalmar_union,,(Kalmar Union),14.6474,63.519
Western Moghulistan,1521,1525,131742.0676336031,POLITY,Moghulistan,,,,,76.01,41.0842
Kingdom of France,1521,1525,412368.2890077188,POLITY,Kingdom of France,,fr_valois_k_2,,(Kingdom of France),1.9603,46.5927
(Mughal Empire),1521,1525,180902.9305912454,POLITY,Mughal Empire,,,Babur,,68.5182,35.0772
Khanate of Sibir,1521,1555,2824790.074379251,POLITY,Khanate of Sibir,,ru_sibir_khanate,,,75.2513,61.2281
Kashmiri Sultanate,1526,1528,152271.39648454884,POLITY,Kashmir Sultanate,,in_kashmiri_sultanate,,,76.4504,33.5475
Ottoman Empire,1526,1528,2792917.9681346063,POLITY,Ottoman Empire,,tr_ottoman_emp_2,,(Ottoman Empire),32.6405,32.3928
(Personal union of Kingdom of Hungary with Kingdom of Bohemia),1526,1528,453379.6700341849,POLITY,Louis II of Hungary,,hu_later_dyn;cz_bohemian_k_2,Kingdom of Hungary;(Kingdom of Hungary);Kingdom of Bohemia;(Kingdom of Bohemia),,19.0138,47.881
Republic of Genoa,1526,1528,16942.747533608523,POLITY,Republic of Genoa,,it_genoa_rep_2,,,10.2877,42.4646
Habsburg Monarchy,1526,1528,124219.97520161339,POLITY,Habsburg Austria,,at_habsburg_1,,(Habsburg Monarchy);(Personal union of Spanish Empire with Habsburg Monarchy),12.4578,47.2274
(Ottoman Empire),1526,1528,2792917.9681346063,POLITY,Ottoman Empire,,tr_ottoman_emp_2,Ottoman Empire,,32.6405,32.3928
Duchy of Milan,1526,1528,17639.852278570455,POLITY,Duchy of Milan,,it_milan_duc_2,,,8.8518,45.3885
Swiss Confederation,1526,1528,37424.600597906225,POLITY,Switzerland,,ch_swiss_conf_2,,,8.555,46.8122
Ōuchi clan,1526,1533,7084.958890635822,GROUP,Ōuchi clan,,jp_sengoku_jidai,,(Warring States Japan),131.5361,34.179
(Delhi Sultanate),1526,1528,217856.37360797302,POLITY,Delhi Sultanate,,in_delhi_sultanate,Lodi Dynasty,,75.8888,29.524
Lodi Dynasty,1526,1528,217856.37360797302,POLITY,Lodi dynasty,,in_delhi_sultanate,,(Delhi Sultanate),75.8888,29.524
(Kingdom of Sweden),1526,1563,673138.0571585784,POLITY,Sweden,,sv_swedish_k_2,Kingdom of Sweden,,21.3285,63.6158
(Warring States Japan),1526,1533,321839.82484680455,POLITY,Sengoku period,,jp_sengoku_jidai,Hōjō clan;Takeda clan;Mōri clan;Warring States Japan;Shimazu clan;Ōuchi clan;Amago clan,,136.6199,35.9091
Republic of Venice,1526,1563,63666.173405407775,POLITY,Republic of Venice,,it_venetian_rep_3,,,17.6479,42.3741
Khanate of Bukhara,1526,1528,767162.4110277134,POLITY,Khanate of Bukhara,,,,,64.7444,38.7834
(Kingdom of Bohemia),1526,1528,128437.50749247271,POLITY,Kingdom of Bohemia,,cz_bohemian_k_2,Kingdom of Bohemia,(Personal union of Kingdom of Hungary with Kingdom of Bohemia),15.753,50.2624
Babur,1526,1528,606125.1313009571,LEADER,Babur,,in_mughal_emp,,(Mughal Empire),69.5211,32.6786
Maynila,1526,1571,3359.3707918933574,POLITY,Maynila (historical polity),,,,,126.4888,24.8923
County of Foix,1526,1551,30507.75584788762,POLITY,County of Foix,,fr_valois_k_2,,(Kingdom of France),0.7775,44.3265
Knights Hospitaller,1526,1533,6060.149409237492,GROUP,Knights Hospitaller,,,,,9.7943,44.7837
Shimazu clan,1526,1563,10393.795470035331,GROUP,Shimazu clan,,jp_sengoku_jidai,,(Warring States Japan),130.6362,31.4595
(Kingdom of France),1526,1528,456036.04281613644,POLITY,Kingdom of France,,fr_valois_k_2,County of Foix;Kingdom of France;House of Bourbon,,1.7322,46.5037
Denmark-Norway,1526,1563,612436.6802490063,POLITY,Denmark-Norway,,dk_denmark_norway,,,7.27,63.4186
(Habsburg Monarchy),1526,1528,124219.97520161339,POLITY,Habsburg Austria,,at_habsburg_1,Habsburg Monarchy,(Personal union of Spanish Empire with Habsburg Monarchy),12.4578,47.2274
(Spanish Empire),1526,1528,1555282.769409719,POLITY,Spanish Empire,,es_spanish_emp_1,Spanish Empire;Kingdom of Spain;(Kingdom of Spain),(Personal union of Spanish Empire with Habsburg Monarchy),-43.3782,29.1303
(Holy Roman Empire),1526,1528,326289.8240479785,POLITY,Holy Roman Empire,,de_empire_minor_1,Holy Roman Empire Minor States,,9.6386,50.6859
Kingdom of Spain,1526,1528,676829.6727842621,POLITY,Spain,,es_spanish_emp_1,,(Personal union of Spanish Empire with Habsburg Monarchy);(Spanish Empire);(Kingdom of Spain),0.3165,41.4711
(Mughal Empire),1526,1528,606125.1313009571,POLITY,Mughal Empire,,in_mughal_emp,Babur,,69.5211,32.6786
Amago clan,1526,1539,5141.063703130971,GROUP,Amago clan,,jp_sengoku_jidai,,(Warring States Japan),133.9697,35.3865
Kingdom of France,1526,1528,382033.9248634565,POLITY,Kingdom of France,,fr_valois_k_2,,(Kingdom of France),1.663,46.7552
Kingdom of Sweden,1526,1563,673138.0571585784,POLITY,Sweden,,sv_swedish_k_2,,(Kingdom of Sweden),21.3285,63.6158
Warring States Japan,1526,1533,281847.55061638134,POLITY,Sengoku period,,jp_sengoku_jidai,,(Warring States Japan),137.0388,36.1727
Kingdom of Bohemia,1526,1528,128437.50749247271,POLITY,Kingdom of Bohemia,,cz_bohemian_k_2,,(Personal union of Kingdom of Hungary with Kingdom of Bohemia);(Kingdom of Bohemia),15.753,50.2624
Ava Kingdom,1526,1528,114340.52234451013,POLITY,Kingdom of Ava,,mm_ava_k,,,95.9296,22.1394
Duchy of Lorraine,1526,1551,16961.565239728036,POLITY,Duchy of Lorraine,,,,,6.1054,48.7068
Mōri clan,1526,1539,8627.69748560487,GROUP,Mōri clan,,jp_sengoku_jidai,,(Warring States Japan),132.9394,34.5919
Portuguese Empire,1526,1528,143328.92503357166,POLITY,Portuguese Empire,,pt_portuguese_emp_1,,,18.2396,-5.1389
Western Moghulistan,1526,1546,131788.9245160642,POLITY,Moghulistan,,,,,76.0093,41.0838
Holy Roman Empire Minor States,1526,1528,326289.8240479785,POLITY,Holy Roman Empire,,de_empire_minor_1,,(Holy Roman Empire),9.6386,50.6859
Hōjō clan,1526,1539,4546.776797532435,GROUP,Hōjō clan,,jp_sengoku_jidai,,(Warring States Japan),139.2431,35.1838
Safavid Dynasty,1526,1528,2384359.9127990785,POLITY,Safavid dynasty,,ir_safavid_emp,,,52.9345,33.0633
(Kingdom of Spain),1526,1528,676829.6727842621,POLITY,Spain,,,Kingdom of Spain,(Personal union of Spanish Empire with Habsburg Monarchy);(Spanish Empire),0.3165,41.4711
Spanish Empire,1526,1528,878453.096625457,POLITY,Spanish Empire,,es_spanish_emp_1,,(Personal union of Spanish Empire with Habsburg Monarchy);(Spanish Empire),-86.0977,17.065
Sultanate of Banjar,1526,1858,39178.09917052634,POLITY,Sultanate of Banjar,,,,,113.7081,-3.2125
Sultanate of Aceh,1526,1528,19683.695859130155,POLITY,Aceh Sultanate,,,,,96.0055,4.6648
Kingdom of Hungary,1526,1528,324942.16254171205,POLITY,Kingdom of Hungary,,hu_later_dyn,,(Personal union of Kingdom of Hungary with Kingdom of Bohemia);(Kingdom of Hungary),20.3907,46.8755
(Personal union of Spanish Empire with Habsburg Monarchy),1526,1528,1679502.7446113322,POLITY,"Charles V, Holy Roman Emperor",,es_spanish_emp_1;at_habsburg_1,Kingdom of Spain;(Habsburg Monarchy);(Kingdom of Spain);Spanish Empire;(Spanish Empire);Habsburg Monarchy,,-38.3122,30.7723
Later Mayan City-States,1526,1528,182718.9297828275,POLITY,Maya civilization,,,,,-89.2201,18.9768
(Kingdom of Hungary),1526,1528,324942.16254171205,POLITY,Kingdom of Hungary,,hu_later_dyn,Kingdom of Hungary,(Personal union of Kingdom of Hungary with Kingdom of Bohemia),20.3907,46.8755
