Name,FromYear,ToYear,Area,Type,Wikipedia,Wikidata,SeshatID,Components,MemberOf,CentroidLon,CentroidLat
Greek City-States,-650,-631,124013.98802734412,POLITY,Polis,Q148837,,,,25.1717,38.448
Phoenician Colonies,-630,-616,14877.856753077594,POLITY,Colonies in antiquity,Q1094394,lb_phoenician_emp,,(Phoenician Empire),8.907,37.8059
Kingdom of Kush,-630,337,336379.15609700844,POLITY,Kingdom of Kush,Q241790,,,,32.8147,19.3983
Greek City-States,-630,-616,138945.50478705947,POLITY,Polis,Q148837,,,,24.5208,38.3027
Assyrian Egypt,-630,-616,1435217.5890011694,POLITY,Assyrian conquest of Egypt,Q97357417,,,,38.4493,33.0607
Carthage,-630,-501,12316.897201079182,POLITY,Ancient Carthage,Q2429397,tn_carthage_emp,,,10.1624,36.4787
Lydia,-630,-616,255588.19618801272,POLITY,Lydia,Q620765,,,,30.7337,39.2622
Lydia,-615,-601,255809.00573026913,POLITY,Lydia,Q620765,tr_lydia_k,,,30.736,39.2612
Kingdom of Urartu,-615,-601,161552.14355469184,POLITY,Urartu,Q185068,,,,41.9402,39.5362
Twenty-sixth Dynasty of Egypt,-615,-551,452849.4488884285,POLITY,Twenty-sixth Dynasty of Egypt,Q662410,,,,31.4459,27.2112
Phoenicia,-615,-531,35130.06402206805,POLITY,Phoenicia,Q41642,lb_phoenician_emp,,(Phoenician Empire),16.02,35.6413
Greek City-States,-615,-601,167225.7357379338,POLITY,Polis,Q148837,,,,23.8606,37.5649
Median Kingdom,-615,-601,2062083.6137691124,POLITY,Median dynasty,Q1183338,ir_median_emp,,,58.9018,33.1058
(Phoenician Empire),-615,-531,35130.06402206805,POLITY,Phoenicia,Q41642,,Phoenicia,,16.02,35.6413
Elam,-615,-601,43937.76307069644,POLITY,Elam,Q128904,,,,49.2027,31.6199
Neo-Assyrian Empire,-615,-601,555849.5679018243,POLITY,Neo-Assyrian Empire,Q10914393,iq_neo_assyrian_emp,,,40.0375,35.2879
Babylonia,-615,-601,152402.91121132916,POLITY,Babylonia,Q47690,,,,46.3918,31.9218
Janapada of Avanti,-600,-451,5103.958132607829,POLITY,Avanti (region),Q4827705,in_mahajanapada,,(Mahajanapadas),75.7801,23.2354
Janapada of Anga,-600,-531,5577.980832112319,POLITY,Anga,Q1155818,in_mahajanapada,,(Mahajanapadas),87.2892,24.5926
(Mahajanapadas),-600,-551,80962.17364889353,POLITY,Mahajanapadas,Q846025,in_mahajanapada,Janapada of Magadha;Janapada of Kosala;Janapada of Surasena;Janapada of Kamboja;Janapada of Cedī;Janapada of Kāśī;Janapada of Aśmaka;Janapada of Kuru;Janapada of Gandhāra;Janapada of Vatsa;Janapada of Pañcāla;Janapada of Anga;Janapada of Malla;Janapada of Vajji;Janapada of Matsya;Janapada of Avanti,,80.0953,26.8642
Neo-Babylonian Empire,-600,-551,703405.4739998059,POLITY,Neo-Babylonian Empire,Q624887,iq_neo_babylonian_emp,,,40.6237,34.3985
Janapada of Magadha,-600,-531,5039.950271172735,POLITY,Magadha,Q234009,in_mahajanapada,,(Mahajanapadas),84.9942,25.4856
Etruscans,-600,-551,48186.382943303695,POLITY,Etruscan civilization,Q17161,,,,12.1721,42.7658
Janapada of Malla,-600,-481,5485.7156839613845,POLITY,Malla (tribe),Q1376303,in_mahajanapada,,(Mahajanapadas),84.1468,26.6284
Janapada of Aśmaka,-600,-551,5466.954933174669,POLITY,Asmaka,Q1194906,in_mahajanapada,,(Mahajanapadas),78.279,19.8291
Janapada of Vajji,-600,-501,5163.498020195253,POLITY,Vajjika League,Q605199,in_mahajanapada,,(Mahajanapadas),85.8676,26.7102
Janapada of Cedī,-600,-481,4395.761829221044,POLITY,Cedī (tribe),Q124207979,in_mahajanapada,,(Mahajanapadas),81.4324,25.5317
Janapada of Kuru,-600,-451,5231.696471520947,POLITY,Kuru Kingdom,Q1068408,in_mahajanapada,,(Mahajanapadas),77.2813,28.6476
Janapada of Kosala,-600,-481,4989.650229438946,POLITY,Kosala,Q756854,in_mahajanapada,,(Mahajanapadas),81.8393,27.1572
Janapada of Matsya,-600,-451,5219.659638,POLITY,Matsya (tribe),Q2665398,in_mahajanapada,,(Mahajanapadas),76.1649,27.4268
Lydia,-600,-551,255952.26911916025,POLITY,Lydia,Q620765,tr_lydia_k,,,30.7358,39.2629
Janapada of Surasena,-600,-451,5198.609074103942,POLITY,Surasena,Q1330149,in_mahajanapada,,(Mahajanapadas),77.7118,27.2767
Janapada of Pañcāla,-600,-451,4959.468340671102,POLITY,Pañcāla,Q558603,in_mahajanapada,,(Mahajanapadas),79.0838,28.1225
Janapada of Vatsa,-600,-481,4014.804097792469,POLITY,Vatsa,Q1331184,in_mahajanapada,,(Mahajanapadas),81.9636,25.7644
Kingdom of Urartu,-600,-551,154709.38165413679,POLITY,Urartu,Q185068,,,,41.8165,39.6076
Janapada of Gandhāra,-600,-531,4987.7577008277385,POLITY,Gandhāra (kingdom),Q112980583,in_mahajanapada,,(Mahajanapadas),74.3646,33.3908
Janapada of Kāśī,-600,-481,5039.934877770674,POLITY,Kāśī (kingdom),Q12660335,in_mahajanapada,,(Mahajanapadas),82.8228,25.4856
Median Kingdom,-600,-551,2243378.207667925,POLITY,Median dynasty,Q1183338,ir_median_emp,,,57.8757,33.3346
Greek City-States,-600,-551,169638.2453773935,POLITY,Polis,Q148837,,,,23.7544,37.6115
Janapada of Kamboja,-600,-531,5086.773516501927,POLITY,Kambojas,Q2586782,in_mahajanapada,,(Mahajanapadas),73.3055,33.4616
Greek City-States,-550,-541,189486.3503176646,POLITY,Polis,Q148837,,,,23.2264,39.3246
Sabaeans,-550,-451,63947.67138595806,POLITY,Sabaeans,Q940785,ye_sabaean_commonwealth,,,43.9905,16.1365
Wu,-550,-481,193430.20533788743,POLITY,Wu (state),Q274488,cn_wu_confederacy,,(Spring and Autumn States),119.2829,31.8146
Peloponnesian League,-550,-481,15333.881785512782,POLITY,Peloponnesian League,Q208742,,,,22.3099,37.4806
Twenty-sixth Dynasty of Egypt,-550,-531,464286.9318627056,POLITY,Twenty-sixth Dynasty of Egypt,Q662410,,,,31.4946,27.421
Wey,-550,-481,6860.666578868629,POLITY,Wey (state),Q1147897,,,(Spring and Autumn States),114.9822,36.0821
Lydia,-550,-541,254964.34866074234,POLITY,Lydia,Q620765,tr_lydia_k,,,30.727,39.2579
Scythia,-550,-451,644921.1185475974,POLITY,Scythians,Q131802,,,,37.6541,49.4519
Qi,-550,-481,86899.54857911466,POLITY,Qi (state),Q1143524,cn_qi_spring_autumn,,(Spring and Autumn States),118.9526,37.139
Janapada of Aśmaka,-550,-367,5411.525212803307,POLITY,Asmaka,Q1194906,in_mahajanapada,,(Mahajanapadas),78.2749,19.8357
(Spring and Autumn States),-550,-501,1008534.3963654933,POLITY,Spring and Autumn Period,Q185047,,Teng;Qin;Zhu;Cai;Jin;Lu;Zheng;Xu;Yan;Cao;Wey;Qi;Song;Chen;Chu;Wu;Later Zhou,,115.5487,34.2543
(Macedonian Empire),-550,-501,18961.59132721349,POLITY,Macedonia (ancient kingdom),Q83958,,Macedonian Empire,,22.658,40.8734
Etruscans,-550,-541,54716.02902762567,POLITY,Etruscan civilization,Q17161,,,,11.2389,44.0587
Achaemenid Empire,-550,-541,3326351.9570643324,POLITY,Achaemenid Empire,Q389688,ir_achaemenid_emp,,,56.8514,35.4596
(Mahajanapadas),-550,-501,80906.74392852216,POLITY,Mahajanapadas,Q846025,in_mahajanapada,Janapada of Magadha;Janapada of Kosala;Janapada of Surasena;Janapada of Kamboja;Janapada of Cedī;Janapada of Kāśī;Janapada of Aśmaka;Janapada of Kuru;Janapada of Gandhāra;Janapada of Vatsa;Janapada of Pañcāla;Janapada of Anga;Janapada of Malla;Janapada of Vajji;Janapada of Matsya;Janapada of Avanti,,80.0962,26.8692
Macedonian Empire,-550,-501,18961.59132721349,POLITY,Macedonia (ancient kingdom),Q83958,,,(Macedonian Empire),22.658,40.8734
Neo-Babylonian Empire,-550,-541,569654.1244403146,POLITY,Neo-Babylonian Empire,Q624887,iq_neo_babylonian_emp,,,41.0381,33.5488
Jin,-550,-451,152346.71506231427,POLITY,Jin (Chinese state),Q6201794,cn_jin_spring_and_autumn,,(Spring and Autumn States),114.0491,36.961
Etruscans,-540,-531,54617.89245269565,POLITY,Etruscan civilization,Q17161,,,,11.2375,44.059
Neo-Babylonian Empire,-540,-531,569354.3322757694,POLITY,Neo-Babylonian Empire,Q624887,iq_neo_babylonian_emp,,,41.0409,33.5469
Achaemenid Empire,-540,-531,3706442.2660244666,POLITY,Achaemenid Empire,Q389688,ir_achaemenid_emp,,,54.1553,35.811
Greek City-States,-540,-531,167709.5931470228,POLITY,Polis,Q148837,,,,22.6974,39.4458
Twenty-sixth Dynasty of Egypt,-530,-501,464286.9318627056,POLITY,Twenty-sixth Dynasty of Egypt,Q662410,,,,31.4946,27.421
Janapada of Kamboja,-530,-501,5086.773516501927,POLITY,Kambojas,Q2586782,in_mahajanapada,,(Mahajanapadas),73.3055,33.4616
Greek City-States,-530,-501,167200.1628916521,POLITY,Polis,Q148837,,,,22.6066,39.4364
Phoenicia,-530,-501,22314.23540290751,POLITY,Phoenicia,Q41642,lb_phoenician_emp,,(Phoenician Empire),5.1263,36.3697
Janapada of Gandhāra,-530,-501,4987.7577008277385,POLITY,Gandhāra (kingdom),Q112980583,in_mahajanapada,,(Mahajanapadas),74.3646,33.3908
Achaemenid Empire,-530,-501,4269862.0108621195,POLITY,Achaemenid Empire,Q389688,ir_achaemenid_emp,,,52.4736,35.5299
Janapada of Magadha,-530,-501,5039.950271172735,POLITY,Magadha,Q234009,in_mahajanapada,,(Mahajanapadas),84.9942,25.4856
Janapada of Anga,-530,-501,5577.980832112319,POLITY,Anga,Q1155818,in_mahajanapada,,(Mahajanapadas),87.2892,24.5926
(Phoenician Empire),-530,-501,22314.23540290751,POLITY,Phoenicia,Q41642,,Phoenicia,,5.1263,36.3697
Etruscans,-530,-481,65835.26030115705,POLITY,Etruscan civilization,Q17161,,,,10.8827,43.7459
Greek City-States,-500,-481,146314.75328617598,POLITY,Polis,Q148837,,,,21.9079,40.5728
Yue,-500,-451,110431.48695995209,POLITY,Yue (state),Q1936158,cn_yue_dyn,,,119.2417,30.7686
Roman Republic,-500,-481,238.21137942663339,POLITY,Roman Republic,Q175881,it_roman_rep_1,,,12.1725,42.1388
Carthage,-500,-481,124877.97473857485,POLITY,Ancient Carthage,Q2429397,tn_carthage_emp,,,9.4851,35.1246
(Macedonian Empire),-500,-481,28540.30019216433,POLITY,Macedonia (ancient kingdom),Q83958,,Macedonian Empire,,22.255,40.8653
(Spring and Autumn States),-500,-481,898102.9094,POLITY,Spring and Autumn Period,Q185047,,Teng;Qin;Zhu;Cai;Jin;Lu;Zheng;Xu;Yan;Cao;Wey;Qi;Song;Chen;Chu;Wu;Later Zhou,,115.1141,34.6646
Janapada of Vajji,-500,-481,5163.498020195253,POLITY,Vajjika League,Q605199,in_mahajanapada,,(Mahajanapadas),85.8676,26.7102
Zapotec Civilization,-500,-292,6447.078460848409,POLITY,Zapotec civilization,Q844750,mx_monte_alban_1_early,,,-96.847,17.185
Roman Kingdom,-500,-481,858.8106751773288,POLITY,Roman Kingdom,Q201038,,,,12.2789,41.9836
Magadha - Haryanka dynasty,-500,-481,33402.99446428189,POLITY,Haryanka dynasty,Q12459974,in_mahajanapada,,(Mahajanapadas),86.1889,25.0828
Macedonian Empire,-500,-481,28540.30019216433,POLITY,Macedonia (ancient kingdom),Q83958,,,(Macedonian Empire),22.255,40.8653
(Mahajanapadas),-500,-481,93617.27607218931,POLITY,Mahajanapadas,Q846025,in_mahajanapada,Janapada of Kosala;Janapada of Surasena;Janapada of Cedī;Janapada of Kāśī;Magadha - Haryanka dynasty;Janapada of Aśmaka;Janapada of Kuru;Janapada of Vatsa;Janapada of Pañcāla;Janapada of Malla;Janapada of Vajji;Janapada of Matsya;Janapada of Avanti,,82.2973,25.6836
Achaemenid Empire,-500,-481,5552559.804357906,POLITY,Achaemenid Empire,Q389688,ir_achaemenid_emp,,,50.8068,33.9378
Janapada of Malla,-480,-451,5485.7156839613845,POLITY,Malla (tribe),Q1376303,in_mahajanapada,,(Mahajanapadas),84.1468,26.6284
(Macedonian Empire),-480,-451,23355.00555205171,POLITY,Macedonia (ancient kingdom),Q83958,,Macedonian Empire,,21.9252,40.787
Etruscans,-480,-451,65431.11284,POLITY,Etruscan civilization,Q17161,,,,10.8758,43.7512
Janapada of Cedī,-480,-451,4395.761829221044,POLITY,Cedī (tribe),Q124207979,in_mahajanapada,,(Mahajanapadas),81.4324,25.5317
Song,-480,-451,27594.96692131572,POLITY,Song (state),Q7462,,,(Warring States China),115.841,34.9618
Qi,-480,-405,86899.54857911466,POLITY,Qi (state),Q1143524,cn_qi_warring_states,,(Warring States China),118.9526,37.139
Teng,-480,-451,4224.530070260444,POLITY,Teng (state),Q1356151,,,(Warring States China),116.6326,35.0846
Janapada of Kosala,-480,-451,4989.650229438946,POLITY,Kosala,Q756854,in_mahajanapada,,(Mahajanapadas),81.8393,27.1572
Magadha - Haryanka dynasty,-480,-451,93607.83264889364,POLITY,Haryanka dynasty,Q12459974,in_mahajanapada,,(Mahajanapadas),86.7814,23.7977
Chu,-480,-451,353292.4864529283,POLITY,Chu (state),Q504759,cn_chu_k_warring_states,,(Warring States China),113.585,32.1927
Macedonian Empire,-480,-451,23355.00555205171,POLITY,Macedonia (ancient kingdom),Q83958,,,(Macedonian Empire),21.9252,40.787
(Mahajanapadas),-480,-451,153822.11425680108,POLITY,Mahajanapadas,Q846025,in_mahajanapada,Janapada of Kosala;Mahajanapadas;Janapada of Surasena;Janapada of Cedī;Janapada of Kāśī;Magadha - Haryanka dynasty;Janapada of Aśmaka;Janapada of Kuru;Janapada of Vatsa;Janapada of Malla;Janapada of Pañcāla;Janapada of Matsya;Janapada of Avanti,,84.1593,24.6749
(Warring States China),-480,-451,1008534.3963654933,POLITY,Warring States Period,Q185063,,Teng;Qin;Zhu;Cai;Yue;Jin;Lu;Zheng;Xu;Yan;Cao;Wey;Qi;Song;Chen;Chu;Wu;Later Zhou,,115.5487,34.2543
Achaemenid Empire,-480,-451,5622974.480726565,POLITY,Achaemenid Empire,Q389688,ir_achaemenid_emp,,,50.4688,34.0425
Mahajanapadas,-480,-451,5163.498020195253,POLITY,Mahajanapadas,Q846025,in_mahajanapada,,(Mahajanapadas),85.8676,26.7102
Wu,-480,-451,82998.71837793534,POLITY,Wu (state),Q274488,cn_wu_confederacy,,(Warring States China),119.3363,33.1708
Janapada of Kāśī,-480,-451,5039.934877770674,POLITY,Kāśī (kingdom),Q12660335,in_mahajanapada,,(Mahajanapadas),82.8228,25.4856
Greek City-States,-480,-451,123350.9743,POLITY,Polis,Q148837,,,,20.924,40.4291
Cao,-480,-451,3889.135670848522,POLITY,Cao (state),Q204077,,,(Warring States China),114.7438,35.3608
Chen,-480,-451,4971.727588222772,POLITY,Chen (state),Q1069690,,,(Warring States China),114.5037,34.5391
Wey,-480,-451,6836.963956466979,POLITY,Wey (state),Q1147897,,,(Warring States China),114.9806,36.0821
Cai,-480,-451,3733.2072897097314,POLITY,Cai (state),Q1025803,,,(Warring States China),113.4874,34.622
Roman Republic,-480,-338,906.4470584672462,POLITY,Roman Republic,Q175881,it_roman_rep_1,,,12.2808,41.9742
Carthage,-480,-451,129112.1550063635,POLITY,Ancient Carthage,Q2429397,tn_carthage_emp,,,9.2311,35.1602
Lu,-480,-451,38793.55547656899,POLITY,Lu (state),Q555994,,,(Warring States China),118.4602,35.6807
Janapada of Vatsa,-480,-451,4014.804097792469,POLITY,Vatsa,Q1331184,in_mahajanapada,,(Mahajanapadas),81.9636,25.7644
Xu,-450,-405,2964.668542779231,POLITY,Xu (state),Q2650109,,,(Warring States China),116.9645,35.1814
Later Zhou,-450,-405,5476.087908262304,POLITY,Later Zhou,Q1154556,cn_eastern_zhou_warring_states,,(Warring States China),112.8139,35.1964
Yue,-450,-405,188595.59671457767,POLITY,Yue (state),Q1936158,cn_yue_dyn,,(Warring States China),119.3207,31.7521
Odrysian Kingdom,-450,-405,105363.58955588144,POLITY,Odrysian kingdom,Q870517,,,,25.8269,42.6442
Greek City-States,-450,-405,125277.03345547673,POLITY,Polis,Q148837,,,,22.0015,40.9181
Sabaeans,-450,-384,63947.67138595806,POLITY,Sabaeans,Q940785,,,,43.9905,16.1365
Wey,-450,-405,5828.717420998169,POLITY,Wey (state),Q1147897,,,(Warring States China),115.1464,36.1996
Janapada of Matsya,-450,-405,5219.659638,POLITY,Matsya (tribe),Q2665398,in_mahajanapada,,(Mahajanapadas),76.1649,27.4268
Janapada of Pañcāla,-450,-405,4959.468340671102,POLITY,Pañcāla,Q558603,in_mahajanapada,,(Mahajanapadas),79.0838,28.1225
Peloponnesian League,-450,-405,19673.032616749944,POLITY,Peloponnesian League,Q208742,,,,22.4609,37.687
Lu,-450,-405,39094.252817585955,POLITY,Lu (state),Q555994,,,(Warring States China),118.4584,35.6784
Carthage,-450,-405,198407.9986537453,POLITY,Ancient Carthage,Q2429397,tn_carthage_emp,,,7.0506,35.9044
Zhu,-450,-405,5421.526391,POLITY,Zhu (state),Q227007,,,(Warring States China),117.6804,35.3089
Janapada of Surasena,-450,-405,5198.609074103942,POLITY,Surasena,Q1330149,in_mahajanapada,,(Mahajanapadas),77.7118,27.2767
Zheng,-450,-405,10829.06713745107,POLITY,Zheng (state),Q197598,,,(Warring States China),114.1856,35.1672
Janapada of Kuru,-450,-405,5231.696471520947,POLITY,Kuru Kingdom,Q1068408,in_mahajanapada,,(Mahajanapadas),77.2813,28.6476
Etruscans,-450,-384,65359.47826759969,POLITY,Etruscan civilization,Q17161,,,,10.875,43.753
(Macedonian Empire),-450,-405,29435.625876748247,POLITY,Macedonia (ancient kingdom),Q83958,,Macedonian Empire,,22.2394,40.8347
Scythia,-450,-405,732118.1295047629,POLITY,Scythians,Q131802,,,,36.4198,49.4675
Song,-450,-405,34092.807453123285,POLITY,Song (state),Q7462,,,(Warring States China),116.0852,34.9265
Janapada of Avanti,-450,-405,5103.958132607829,POLITY,Avanti (region),Q4827705,in_mahajanapada,,(Mahajanapadas),75.7801,23.2354
Chu,-450,-405,376257.9570694485,POLITY,Chu (state),Q504759,cn_chu_k_warring_states,,(Warring States China),113.5714,32.3311
Jin,-450,-405,152875.75505191088,POLITY,Jin (Chinese state),Q6201794,cn_jin_spring_and_autumn,,(Warring States China),114.0994,36.9661
Magadha - Haryanka dynasty,-450,-405,335215.3988098988,POLITY,Haryanka dynasty,Q12459974,in_mahajanapada,,(Mahajanapadas),84.9285,24.9099
Achaemenid Empire,-450,-405,5526330.696071158,POLITY,Achaemenid Empire,Q389688,ir_achaemenid_emp,,,50.9029,33.916
Qin,-450,-405,46885.88489293232,POLITY,Qin (state),Q1471995,,,(Warring States China),110.0669,35.76
(Warring States China),-450,-405,1004812.2352509582,POLITY,Warring States Period,Q185063,,Xu;Qin;Yan;Zhu;Wey;Later Zhou;Qi;Yue;Song;Chu;Jin;Lu;Zheng,,115.5779,34.2514
(Mahajanapadas),-450,-405,366340.3156794266,POLITY,Mahajanapadas,Q846025,in_mahajanapada,Janapada of Kuru;Janapada of Surasena;Janapada of Pañcāla;Magadha - Haryanka dynasty;Janapada of Matsya;Janapada of Avanti;Janapada of Aśmaka,,84.2823,24.9852
Macedonian Empire,-450,-405,29435.625876748247,POLITY,Macedonia (ancient kingdom),Q83958,,,(Macedonian Empire),22.2394,40.8347
Scythia,-404,-351,732118.1295047629,POLITY,Scythians,Q131802,ua_skythian_k_3,,,36.4198,49.4675
Yuezhi,-404,-384,916154.1470558186,POLITY,Yuezhi,Q467985,,,,81.6458,40.9569
Zhao,-404,-367,57946.88821368515,POLITY,Zhao (state),Q1574107,,,(Warring States China),113.491,36.8253
Song,-404,-384,34117.62217,POLITY,Song (state),Q7462,,,(Warring States China),116.0859,34.9258
Qi,-404,-351,119882.66738988023,POLITY,Qi (state),Q1143524,cn_qi_warring_states,,(Warring States China),118.7421,36.7937
(Macedonian Empire),-404,-367,29194.32955,POLITY,Macedonia (ancient kingdom),Q83958,,Macedonian Empire,,22.2312,40.8358
Magadha - Shaishunaga dynasty,-404,-351,797304.5700991264,POLITY,Shaishunaga dynasty,Q972165,in_mahajanapada,,(Mahajanapadas),83.7552,24.1891
Achaemenid Empire,-404,-384,4993029.207447402,POLITY,Achaemenid Empire,Q389688,ir_achaemenid_emp,,,49.5019,34.576
Qin,-404,-367,46627.767853069745,POLITY,Qin (state),Q1471995,,,(Warring States China),110.0617,35.7606
Cimmerian Bosporus,-404,-384,1810.6204229752636,POLITY,Bosporan Kingdom,Q321371,,,,36.5972,45.2373
Wei,-404,-367,79310.35891,POLITY,Wei (state),Q320930,cn_wei_dyn_warring_states,,(Warring States China),115.1015,37.8507
(Warring States China),-404,-384,1004524.6016249068,POLITY,Warring States Period,Q185063,,Xu;Qin;Yan;Wei;Wey;Lu;Qi;Yue;Song;Chu;Later Zhou;Han;Zhao;Zheng,,115.5785,34.2502
Macedonian Empire,-404,-367,29194.32955,POLITY,Macedonia (ancient kingdom),Q83958,,,(Macedonian Empire),22.2312,40.8358
(Mahajanapadas),-404,-367,802716.0953,POLITY,Mahajanapadas,Q846025,in_mahajanapada,Magadha - Shaishunaga dynasty;Janapada of Aśmaka,,83.7194,24.1607
Chu,-404,-384,389239.0238032567,POLITY,Chu (state),Q504759,cn_chu_k_warring_states,,(Warring States China),113.7461,32.4187
Odrysian Kingdom,-404,-367,105748.41397087215,POLITY,Odrysian kingdom,Q870517,,,,25.8249,42.6393
Yue,-404,-338,185632.90617425743,POLITY,Yue (state),Q1936158,cn_yue_dyn,,(Warring States China),119.3538,31.7233
Greek City-States,-404,-384,173082.95721666596,POLITY,Polis,Q148837,,,,23.5182,40.5581
Xu,-404,-292,3139.4815438012392,POLITY,Xu (state),Q2650109,,,(Warring States China),116.9596,35.191
Yan,-404,-292,39183.14768021508,POLITY,Yan (state),Q1472004,,,(Warring States China),118.4362,39.7814
Later Zhou,-404,-367,5826.859838448773,POLITY,Later Zhou,Q1154556,cn_eastern_zhou_warring_states,,(Warring States China),112.7926,35.1801
Lu,-404,-285,8797.735973466808,POLITY,Lu (state),Q555994,,,(Warring States China),116.3809,35.8481
Peloponnesian League,-404,-384,22523.116525576974,POLITY,Peloponnesian League,Q208742,,,,22.6306,37.7503
Carthage,-404,-384,203939.99236607732,POLITY,Ancient Carthage,Q2429397,tn_carthage_emp,,,7.2343,35.9457
Han,-404,-367,18417.837501218546,POLITY,Han (state),Q1968654,,,(Warring States China),112.2098,35.1111
Zheng,-404,-384,10803.969228013057,POLITY,Zheng (state),Q197598,,,(Warring States China),114.1878,35.1679
Wey,-404,-367,5754.318762790852,POLITY,Wey (state),Q1147897,,,(Warring States China),115.1249,36.1854
Carthage,-383,-338,199514.18705010955,POLITY,Ancient Carthage,Q2429397,tn_carthage_emp,,,7.0848,35.9166
Zheng,-383,-367,10449.025861379907,POLITY,Zheng (state),Q197598,,,(Warring States China),114.1801,35.1709
Thirtieth Dynasty of Egypt,-383,-367,687195.6262,POLITY,Thirtieth Dynasty of Egypt,Q386303,,,,28.9162,28.2832
Peloponnesian League,-383,-367,15333.881785512782,POLITY,Peloponnesian League,Q208742,,,,22.3099,37.4806
Greek City-States,-383,-367,178601.3681811456,POLITY,Polis,Q148837,,,,23.5066,40.2063
Sabaeans,-383,-351,36026.54614278211,POLITY,Sabaeans,Q940785,,,,44.1862,15.6388
Minaeans,-383,-189,28483.780615845044,POLITY,Minaeans,Q1177379,,,,43.7377,16.7305
(Warring States China),-383,-367,1004524.6016249068,POLITY,Warring States Period,Q185063,,Xu;Qin;Yan;Wei;Wey;Lu;Qi;Yue;Song;Chu;Later Zhou;Han;Zhao;Zheng,,115.5785,34.2502
Achaemenid Empire,-383,-367,4313538.241672563,POLITY,Achaemenid Empire,Q389688,ir_achaemenid_emp,,,52.4722,35.522
Cimmerian Bosporus,-383,-367,1764.2584045781246,POLITY,Bosporan Kingdom,Q321371,,,,36.6078,45.2345
Chu,-383,-367,389465.6687974782,POLITY,Chu (state),Q504759,cn_chu_k_warring_states,,(Warring States China),113.7462,32.4202
Song,-383,-367,34245.888992683285,POLITY,Song (state),Q7462,,,(Warring States China),116.0831,34.9282
Yuezhi,-383,-332,907503.0329211472,POLITY,Yuezhi,Q467985,,,,81.6857,40.9423
Etruscans,-383,-338,33681.82716270137,POLITY,Etruscan civilization,Q17161,,,,10.6983,42.7744
Zhao,-366,-351,59161.83918770367,POLITY,Zhao (state),Q1574107,,,(Warring States China),113.1444,36.1626
Song,-366,-351,34647.12613251508,POLITY,Song (state),Q7462,,,(Warring States China),116.0704,34.9358
Janapada of Aśmaka,-366,-351,5411.525212803307,POLITY,Asmaka,Q1194906,in_mahajanapada,,(Mahajanapadas),78.2749,19.8357
(Macedonian Empire),-366,-351,28417.92635508897,POLITY,Macedonia (ancient kingdom),Q83958,,Macedonian Empire,,22.2365,40.8652
Achaemenid Empire,-366,-351,4324068.525952178,POLITY,Achaemenid Empire,Q389688,ir_achaemenid_emp,,,52.4275,35.5203
Second Athenian League,-366,-351,34968.29202891311,POLITY,Second Athenian League,Q2338980,,,,25.4597,39.5224
Qin,-366,-351,46775.46293262298,POLITY,Qin (state),Q1471995,,,(Warring States China),110.0644,35.7588
Cimmerian Bosporus,-366,-231,6621.363391025778,POLITY,Bosporan Kingdom,Q321371,,,,36.76,45.136
Wei,-366,-351,74083.78434,POLITY,Wei (state),Q320930,cn_wei_dyn_warring_states,,(Warring States China),115.1236,37.9372
