GroupID,GroupSize,Tile,EntryIndex,LastNameSegment,StackDepth,Role,Overlays,OverlaidBy,AreaKm2,GroupWindowFrom,GroupWindowTo,DistinctWindows,MaxIntersectionRatio,ConfirmedByLog,AllOwnersEver
248,2,115/030,111,Egypt: Hyksos,,AMBIGUOUS (cyclic evidence),,,63642.9,-1664.5,-1568.5,2,1.0,,Domain of Ptolemy; Egypt: Hyksos; Egypt: Middle Kingdom; Egypt: New Kingdom; Egypt: Thebans; Egypt: Thirtieth Dynasty; Egypt: Twenty Eighth Dynasty; Egypt: Twenty Ninth Dynasty; Egypt: Twenty Sixth Dynasty; Kingdom of Kush; Kingdom of Macedon; Neo Assyrian Empire; Neo Assyrian Tributary; Persian Empire; Ptolemaic Kingdom; Revolt of Ptolemy
248,2,115/030,129,Southern Oasis,,AMBIGUOUS (cyclic evidence),,,3344.5,-1664.5,-1568.5,2,1.0,,Egypt: Areas of Unrest; Egypt: Heracleopolitans; Egypt: Hyksos; Egypt: Middle Kingdom; Egypt: Old Kdm; Egypt: Rebellion of Pedubast; Egypt: Thebans; Egypt: Twenty Second Dynasty; Egypt: Twenty Third Dynasty; Kingdom of Kush
249,2,115/030,110,Egypt: Thirtieth Dynasty; Upper Egypt,1,BASE,,Egypt; Egypt: Twenty Eighth Dynasty (100% of THIS entity covered) [-402.5..-342.5],100789.2,-402.5,-342.5,2,1.0,,Egypt: Hyksos; Egypt: Middle Kingdom; Egypt: New Kingdom; Egypt: Thebans; Egypt: Thirtieth Dynasty; Egypt: Twenty Eighth Dynasty; Egypt: Twenty Ninth Dynasty; Egypt: Twenty Sixth Dynasty; Kingdom of Kush; Neo Assyrian Empire; Neo Assyrian Tributary; Persian Empire
249,2,115/030,143,Egypt; Egypt: Twenty Eighth Dynasty,2,OVERLAY,Egypt: Thirtieth Dynasty; Upper Egypt (100% of its own area) [-402.5..-342.5],,4247.7,-402.5,-342.5,2,1.0,,Domain of Ptolemy; Egypt: Thirtieth Dynasty; Egypt: Twenty Eighth Dynasty; Egypt: Twenty Ninth Dynasty; Kingdom of Macedon; Persian Empire; Ptolemaic Kingdom; Revolt of Ptolemy
250,2,115/030,111,Egypt: Thirtieth Dynasty; Upper Egypt,1,BASE,,Egypt; Egypt: Twenty Eighth Dynasty (100% of THIS entity covered) [-402.5..-342.5],63642.9,-402.5,-342.5,2,1.0,,Domain of Ptolemy; Egypt: Hyksos; Egypt: Middle Kingdom; Egypt: New Kingdom; Egypt: Thebans; Egypt: Thirtieth Dynasty; Egypt: Twenty Eighth Dynasty; Egypt: Twenty Ninth Dynasty; Egypt: Twenty Sixth Dynasty; Kingdom of Kush; Kingdom of Macedon; Neo Assyrian Empire; Neo Assyrian Tributary; Persian Empire; Ptolemaic Kingdom; Revolt of Ptolemy
250,2,115/030,144,Egypt; Egypt: Twenty Eighth Dynasty,2,OVERLAY,Egypt: Thirtieth Dynasty; Upper Egypt (100% of its own area) [-402.5..-342.5],,5316.0,-402.5,-342.5,2,1.0,,Domain of Ptolemy; Egypt: Thirtieth Dynasty; Egypt: Twenty Eighth Dynasty; Egypt: Twenty Ninth Dynasty; Kingdom of Macedon; Persian Empire; Ptolemaic Kingdom; Revolt of Ptolemy
251,2,115/035,76,Edomites,1,BASE,,Elath (35% of THIS entity covered) [-736.5..-734.5],2710.9,-736.5,-734.5,1,0.351,,Edomites; Judah; Judah Tributary; Kingdom of Israel; Nabataean Kingdom; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire; Persian Empire
251,2,115/035,85,Elath,2,OVERLAY,Edomites (35% of its own area) [-736.5..-734.5],,157.5,-736.5,-734.5,1,0.351,,Edomites; Judah; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire
252,2,115/070,37,Sindhu,2,OVERLAY,Taxila (11% of its own area) [-516.5..-515.5],,14608.5,-516.5,-515.5,1,1.0,,Sindhu
252,2,115/070,43,Taxila,1,BASE,,Sindhu (11% of THIS entity covered) [-516.5..-515.5],1654.0,-516.5,-515.5,1,1.0,,Domain of Eudemus; Kingdom of Macedon; Macedonian Ally; Maurya Empire; Persian Empire
253,2,115/075,39,Salva,2,OVERLAY,Dakshina Panchala (3% of its own area) [-610.1..-600.5],,7611.1,-610.1,-600.5,1,1.0,,Salva
253,2,115/075,54,Dakshina Panchala,1,BASE,,Salva (3% of THIS entity covered) [-610.1..-600.5],241.8,-610.1,-600.5,1,1.0,,Maurya Empire; Nanda Empire; Panchala
254,2,115/080,33,Kasi,2,OVERLAY,Kalama (6% of its own area) [-547.5..-518.5],,27052.2,-547.5,-518.5,1,0.68,,Kasi; Kosala; Magadha
254,2,115/080,56,Kalama,1,BASE,,Kasi (6% of THIS entity covered) [-547.5..-518.5],2262.2,-547.5,-518.5,1,0.68,,Kalama; Kosala; Magadha; Maurya Empire; Nanda Empire
255,2,115/080,44,Magadha,1,BASE,,Mithila (99% of THIS entity covered) [-364.5..-363.5],4136.1,-364.5,-363.5,1,0.986,,Magadha; Maurya Empire; Nanda Empire; Vajjika League
255,2,115/080,73,Mithila,2,OVERLAY,Magadha (99% of its own area) [-364.5..-363.5],,1534.2,-364.5,-363.5,1,0.986,,Mithila
256,2,115/080,70,Magadha,1,BASE,,Ikshvakus (100% of THIS entity covered) [-364.5..-361.5],86161.1,-364.5,-361.5,1,1.0,,Kosala; Magadha; Maurya Empire; Nanda Empire
256,2,115/080,72,Ikshvakus,2,OVERLAY,Magadha (100% of its own area) [-364.5..-361.5],,50509.7,-364.5,-361.5,1,1.0,,Ikshvakus
257,2,115/080,71,Magadha,1,BASE,,Kasheyas (99% of THIS entity covered) [-364.5..-363.5],19164.0,-364.5,-363.5,1,0.986,,Magadha; Maurya Empire; Nanda Empire
257,2,115/080,74,Kasheyas,2,OVERLAY,Magadha (99% of its own area) [-364.5..-363.5],,10376.2,-364.5,-363.5,1,0.986,,Kasheyas
258,2,115/085,37,Magadha,1,BASE,,Mithila (98% of THIS entity covered) [-364.5..-363.5],28425.5,-364.5,-363.5,1,0.985,,Magadha; Maurya Empire; Nanda Empire; Vajjika League
258,2,115/085,43,Mithila,2,OVERLAY,Magadha (98% of its own area) [-364.5..-363.5],,14283.9,-364.5,-363.5,1,0.985,,Mithila
259,2,115/110,28,Chu,1,BASE,,Zhou Dynasty (100% of THIS entity covered) [-961.3..-960.5],92460.4,-961.3,-960.5,1,1.0,,Chu; Zhou Dynasty
259,2,115/110,30,Zhou Dynasty,2,OVERLAY,Chu (100% of its own area) [-961.3..-960.5],,6157.2,-961.3,-960.5,1,1.0,,Zhou Dynasty
260,2,115/110,39,Baipu,2,OVERLAY,Chu (0% of its own area) [-750.5..-523.5],,59662.7,-750.5,-523.5,1,0.057,,Baipu
260,2,115/110,41,Chu,1,BASE,,Baipu (0% of THIS entity covered) [-750.5..-523.5],1960.6,-750.5,-523.5,1,0.057,,Chu
261,2,115/110,40,Yangyue,1,BASE,,Wu (100% of THIS entity covered) [-504.5..-500.5],65419.7,-504.5,-500.5,1,1.0,,Yangyue
261,2,115/110,44,Wu,2,OVERLAY,Yangyue (100% of its own area) [-504.5..-500.5],,304.1,-504.5,-500.5,1,1.0,,Chu; Wu
262,2,115/110,44,Wu,2,OVERLAY,Chu (100% of its own area) [-500.5..-480.5],,304.1,-500.5,-480.5,1,1.0,,Chu; Wu
262,2,115/110,45,Chu,1,BASE,,Wu (100% of THIS entity covered) [-500.5..-480.5],60645.1,-500.5,-480.5,1,1.0,,Chu
263,2,120/020,30,Revolt,2,OVERLAY,Kingdom of Cyrene (100% of its own area) [-518.8..-517.5],,173.2,-518.8,-517.5,1,1.0,,Kingdom of Cyrene; Revolt
263,2,120/020,36,Kingdom of Cyrene,1,BASE,,Revolt (100% of THIS entity covered) [-518.8..-517.5],16916.4,-518.8,-517.5,1,1.0,,Domain of Ptolemy; Kingdom of Cyrene; Kingdom of Macedon; Ptolemaic Kingdom; Revolt of Ptolemy
264,2,120/030,132,Lower Egypt Nome 20 Sopdu,1,BASE,,Lower Egypt Nome 20 Sopdu (100% of THIS entity covered) [-745.5..-726.5],1351.2,-745.5,-726.5,1,1.0,,Domain of Ptolemy; Egypt: Areas of Unrest; Egypt: Heracleopolitans; Egypt: Hyksos; Egypt: Middle Kingdom; Egypt: New Kingdom; Egypt: Old Kdm; Egypt: Tanites; Egypt: Thirtieth Dynasty; Egypt: Twenty Eighth Dynasty; Egypt: Twenty Fourth Dynasty; Egypt: Twenty Ninth Dynasty; Egypt: Twenty Second Dynasty; Egypt: Twenty Sixth Dynasty; Kingdom of Kush; Kingdom of Macedon; Kush Tributary; Neo Assyrian Empire; Neo Assyrian Tributary; Persian Empire; Ptolemaic Kingdom; Revolt of Ptolemy
264,2,120/030,227,Lower Egypt Nome 20 Sopdu,2,OVERLAY,Lower Egypt Nome 20 Sopdu (100% of its own area) [-745.5..-726.5],,697.5,-745.5,-726.5,1,1.0,,Great Chiefs of the Meshwesh; Kush Tributary
265,2,120/030,149,Egypt: Middle Kingdom; Egypt: Thebans,,AMBIGUOUS (cyclic evidence),,,7448.8,-1720.5,-1567.5,2,1.0,,Domain of Ptolemy; Egypt: Hyksos; Egypt: Middle Kingdom; Egypt: New Kingdom; Egypt: Thebans; Egypt: Thirtieth Dynasty; Egypt: Twenty Eighth Dynasty; Egypt: Twenty Ninth Dynasty; Egypt: Twenty Sixth Dynasty; Kingdom of Kush; Kingdom of Macedon; Neo Assyrian Empire; Neo Assyrian Tributary; Persian Empire; Ptolemaic Kingdom; Revolt of Ptolemy
265,2,120/030,154,Egypt: Hyksos,,AMBIGUOUS (cyclic evidence),,,1299.1,-1720.5,-1567.5,2,1.0,,Egypt: Hyksos
266,2,120/030,193,Philistia,1,BASE,,Kingdom of Judah (100% of THIS entity covered) [-1004.5..-1003.5],5294.9,-1004.5,-1003.5,1,1.0,,Judah; Kingdom of Israel; Neo Assyrian Tributary; Philistia; Philistines
266,2,120/030,200,Kingdom of Judah,2,OVERLAY,Philistia (100% of its own area) [-1004.5..-1003.5],,1706.2,-1004.5,-1003.5,1,1.0,,Egypt: Twenty Sixth Dynasty Tributary; Judah; Kingdom of Israel; Kingdom of Judah; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire; Philistia
267,2,120/030,195,Judah; Neo-Babylonian Empire,,AMBIGUOUS (cyclic evidence),,,8859.5,-794.5,-582.5,9,1.0,,Edomites; Egypt: Twenty Sixth Dynasty Tributary; Judah; Kingdom of Israel; Nabataean Kingdom; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire; Persian Empire
267,2,120/030,210,Edom; Edomites,,AMBIGUOUS (cyclic evidence),,,4986.6,-794.5,-582.5,9,1.0,,Edomites; Judah; Judah Tributary; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire
268,2,120/030,235,Ashdod province,1,BASE,,Arza (100% of THIS entity covered) [-684.5..-679.6],2278.5,-684.5,-679.6,1,1.0,,Egypt: Twenty Sixth Dynasty; Neo Assyrian Empire; Neo Assyrian Tributary; Neo-Babylonian Empire; Philistia
268,2,120/030,247,Arza,2,OVERLAY,Ashdod province (100% of its own area) [-684.5..-679.6],,936.6,-684.5,-679.6,1,1.0,,Kush Tributary
269,2,120/035,91,Amurru,1,BASE,,Amurru (100% of THIS entity covered) [-1368.8..-1368.3],4411.8,-1368.8,-1368.3,1,1.0,,Amurru; Egypt: New Kingdom; Middle Assyrian Empire; Neo Assyrian Tributary; New Hittite Kingdom; Phoenicians; Sea Peoples
269,2,120/035,133,Amurru,2,OVERLAY,Amurru (100% of its own area) [-1368.8..-1368.3],,2726.6,-1368.8,-1368.3,1,1.0,,Amurru
270,2,120/035,193,Philistia,,AMBIGUOUS (cyclic evidence),,,486.8,-1004.5,-993.5,2,0.556,,Egypt: Twenty Sixth Dynasty Tributary; Judah; Kingdom of Israel; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire; Philistia; Philistines
270,2,120/035,242,Judah; Kingdom of Judah,,AMBIGUOUS (cyclic evidence),,,571.9,-1004.5,-993.5,2,0.556,,Egypt: Twenty Sixth Dynasty Tributary; Judah; Kingdom of Israel; Kingdom of Judah; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire; Philistia
271,2,120/035,192,Kingdom of Israel,1,BASE,,Philistia (100% of THIS entity covered) [-1020.5..-1015.5],9408.8,-1020.5,-1015.5,1,1.0,,Israelites; Kingdom of Israel; Philistines
271,2,120/035,201,Philistia,2,OVERLAY,Kingdom of Israel (100% of its own area) [-1020.5..-1015.5],,634.9,-1020.5,-1015.5,1,1.0,,Philistia; Philistines
272,2,120/035,239,Israel/Samaria,1,BASE,,Judah (100% of THIS entity covered) [-912.5..-897.5],4636.0,-912.5,-897.5,1,1.0,,Israel/Samaria; Kingdom of Israel; Neo Assyrian Tributary; Philistia
272,2,120/035,270,Judah,2,OVERLAY,Israel/Samaria (100% of its own area) [-912.5..-897.5],,171.4,-912.5,-897.5,1,1.0,,Judah
273,2,120/035,196,Judah,,AMBIGUOUS (cyclic evidence),,,8805.3,-794.5,-587.4,8,1.0,,Edomites; Egypt: Twenty Sixth Dynasty Tributary; Judah; Kingdom of Israel; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire
273,2,120/035,257,Edom; Edomites,,AMBIGUOUS (cyclic evidence),,,7181.3,-794.5,-587.4,8,1.0,,Edomites; Judah; Judah Tributary; Kingdom of Israel; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire
274,2,120/035,198,Ammon,2,OVERLAY,Israel/Samaria (16% of its own area) [-931.6..-931.5],,10464.5,-931.6,-931.5,1,1.0,,Ammonites; Kingdom of Israel
274,2,120/035,261,Israel/Samaria,1,BASE,,Ammon (16% of THIS entity covered) [-931.6..-931.5],1668.5,-931.6,-931.5,1,1.0,,Ammonites; Israel/Samaria; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire
275,2,120/035,261,Israel/Samaria; Samaria,2,OVERLAY,Moabites (27% of its own area) [-848.5..-732.5],,1668.5,-848.5,-732.5,5,1.0,,Ammonites; Israel/Samaria; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire
275,2,120/035,293,Moabites,1,BASE,,Israel/Samaria; Samaria (27% of THIS entity covered) [-848.5..-732.5],452.7,-848.5,-732.5,5,1.0,,Ammonites; Moabites; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire
276,2,120/035,199,Gilead,2,OVERLAY,Hauran province (33% of its own area) [-623.5..-612.3],,10900.7,-623.5,-612.3,1,0.361,,Aram Damascus; Egypt: Twenty Sixth Dynasty; Gilead; Israel/Samaria; Judah; Kingdom of Israel; Neo Assyrian Empire; Neo Assyrian Tributary; Neo-Babylonian Empire
276,2,120/035,326,Hauran province,1,BASE,,Gilead (33% of THIS entity covered) [-623.5..-612.3],9872.0,-623.5,-612.3,1,0.361,,Egypt: Twenty Sixth Dynasty; Judah; Neo Assyrian Empire; Neo-Babylonian Empire
277,2,120/035,203,Aram-Zobah; Zobah,,AMBIGUOUS (cyclic evidence),,,9508.1,-1105.5,-968.5,3,1.0,create Rebel Israelites in S (overlay),Aram-Zobah; Kingdom of Israel
277,2,120/035,216,Amurru,,AMBIGUOUS (cyclic evidence),,,6872.0,-1105.5,-968.5,3,1.0,create Rebel Israelites in S (overlay),Amurru; Middle Assyrian Empire
278,2,120/035,51,Tyre,2,OVERLAY,Phoenicia (100% of its own area) [-734.1..-733.5],,107.0,-734.1,-733.5,1,1.0,,Amurru; Canaanites; Domain of Ptolemy; Middle Assyrian Empire; Neo Assyrian Tributary; Phoenicians; Proto-Canaanites
278,2,120/035,255,Phoenicia,1,BASE,,Tyre (100% of THIS entity covered) [-734.1..-733.5],4581.9,-734.1,-733.5,1,1.0,,Neo Assyrian Tributary; Phoenicians
279,2,120/035,374,Syria,1,BASE,,Tyre (100% of THIS entity covered) [-385.6..-382.5],66345.5,-385.6,-382.5,1,1.0,,Domain of Ptolemy; Kingdom of Macedon; Persian Empire; Revolt
279,2,120/035,382,Tyre,2,OVERLAY,Syria (100% of its own area) [-385.6..-382.5],,268.9,-385.6,-382.5,1,1.0,,Salamis
280,2,120/035,374,Syria,1,BASE,,Sidon (100% of THIS entity covered) [-346.6..-344.3],66345.5,-346.6,-344.3,1,1.0,,Domain of Ptolemy; Kingdom of Macedon; Persian Empire; Revolt
280,2,120/035,385,Sidon,2,OVERLAY,Syria (100% of its own area) [-346.6..-344.3],,1690.8,-346.6,-344.3,1,1.0,,Phoenicians
281,2,120/035,51,Tyre,2,OVERLAY,Syria (100% of its own area) [-315.7..-314.3],,107.0,-315.7,-314.3,1,1.0,,Amurru; Canaanites; Domain of Ptolemy; Middle Assyrian Empire; Neo Assyrian Tributary; Phoenicians; Proto-Canaanites
281,2,120/035,397,Syria,1,BASE,,Tyre (100% of THIS entity covered) [-315.7..-314.3],34299.9,-315.7,-314.3,1,1.0,,Antigonid Kingdom; Domain of Antigonus
282,2,120/040,8,Kingdom of Kazallu,1,BASE,,Kish (100% of THIS entity covered) [-1998.5..-1994.5],25002.6,-1998.5,-1994.5,1,1.0,,Akkadian Empire; Guti Tributary; Kingdom of Adab; Kingdom of Akshak; Kingdom of Isin; Kingdom of Kazallu; Kingdom of Kish; Kingdom of Mari; Kingdom of Ur; Kingdom of Uruk; Shimashki
282,2,120/040,111,Kish,2,OVERLAY,Kingdom of Kazallu (100% of its own area) [-1998.5..-1994.5],,1640.5,-1998.5,-1994.5,1,1.0,,Shimashki
283,2,120/040,136,Neo-Babylonian Empire,1,BASE,,Laqe (92% of THIS entity covered) [-612.4..-608.5],27155.5,-612.4,-608.5,1,0.917,,Amorite Mari; Neo Assyrian Empire; Neo-Babylonian Empire; UNKNOWN
283,2,120/040,282,Laqe,2,OVERLAY,Neo-Babylonian Empire (92% of its own area) [-612.4..-608.5],,7327.4,-612.4,-608.5,1,0.917,,Land of Shamash-resha-user; Laqe; Neo Assyrian Empire; Neo-Babylonian Empire
284,2,120/040,215,Middle Assyrian Empire,1,BASE,,Hindanu (27% of THIS entity covered) [-1120.5..-1105.5],9889.6,-1120.5,-1105.5,1,0.348,,Middle Assyrian Empire
284,2,120/040,231,Hindanu,2,OVERLAY,Middle Assyrian Empire (27% of its own area) [-1120.5..-1105.5],,12761.9,-1120.5,-1105.5,1,0.348,,Hindanu; Middle Assyrian Empire; Neo Assyrian Tributary; Neo Babylonian Empire; Neo-Assyrian Empire
285,2,120/040,260,Babylonia,1,BASE,,Neo-Assyrian Empire (100% of THIS entity covered) [-906.5..-892.5],13892.1,-906.5,-892.5,1,1.0,,Babylonia; Babylonian revolt; Hamaranu; Neo-Assyrian Empire; Neo-Babylonian Empire
285,2,120/040,263,Neo-Assyrian Empire,2,OVERLAY,Babylonia (100% of its own area) [-906.5..-892.5],,11670.2,-906.5,-892.5,1,1.0,,Neo-Assyrian Empire
286,2,120/040,260,Neo-Assyrian Empire,1,BASE,,Neo-Babylonian Empire (100% of THIS entity covered) [-616.4..-612.4],13892.1,-616.4,-612.4,1,1.0,,Babylonia; Babylonian revolt; Hamaranu; Neo-Assyrian Empire; Neo-Babylonian Empire
286,2,120/040,324,Neo-Babylonian Empire,2,OVERLAY,Neo-Assyrian Empire (100% of its own area) [-616.4..-612.4],,2221.8,-616.4,-612.4,1,1.0,,Neo-Babylonian Empire
287,2,120/040,232,Hindanu,,AMBIGUOUS (cyclic evidence),,,8216.4,-1076.5,-876.5,4,1.0,,Hindanu; Middle Assyrian Empire; Neo Assyrian Tributary; Neo Babylonian Empire; Neo-Assyrian Empire
287,2,120/040,243,Laqe; Neo-Assyrian Empire,,AMBIGUOUS (cyclic evidence),,,4131.9,-1076.5,-876.5,4,1.0,,Laqe; Neo Assyrian Tributary; Neo-Assyrian Empire
288,2,120/045,54,Awan,1,BASE,,Kingdom of Der (100% of THIS entity covered) [-2075.2..-2074.5],73759.6,-2075.2,-2074.5,1,1.0,,Akkadian Tributary; Babylonia; Babylonia (Isin Dynasty); Elam; Guti Tributary; Kingdom of Awan; Shimashki; Ur III Tributary
288,2,120/045,144,Kingdom of Der,2,OVERLAY,Awan (100% of its own area) [-2075.2..-2074.5],,7327.7,-2075.2,-2074.5,1,1.0,,Babylonia; Babylonia (Isin Dynasty); Elam; Kassites; Kingdom of Der; Kingdom of Ur; Shimashki
289,2,120/045,54,Awan,2,OVERLAY,Karakhar (9% of its own area) [-1169.5..-1168.5],,73759.6,-1169.5,-1168.5,1,1.0,,Akkadian Tributary; Babylonia; Babylonia (Isin Dynasty); Elam; Guti Tributary; Kingdom of Awan; Shimashki; Ur III Tributary
289,2,120/045,146,Karakhar,1,BASE,,Awan (9% of THIS entity covered) [-1169.5..-1168.5],6796.7,-1169.5,-1168.5,1,1.0,,Elam; Karakhar; Kassites; Kingdom of Der; Kingdom of Ur; Shimashki; UNKNOWN
290,2,120/045,54,Awan,2,OVERLAY,Kimash (9% of its own area) [-2020.4..-2020.1],,73759.6,-2020.4,-2020.1,1,1.0,,Akkadian Tributary; Babylonia; Babylonia (Isin Dynasty); Elam; Guti Tributary; Kingdom of Awan; Shimashki; Ur III Tributary
290,2,120/045,155,Kimash,1,BASE,,Awan (9% of THIS entity covered) [-2020.4..-2020.1],6335.8,-2020.4,-2020.1,1,1.0,,Elam; Guti; Kimash; Shimashki; UNKNOWN; Ur III Tributary
291,2,120/045,208,Babylonia,2,OVERLAY,Babylonia (20% of its own area) [-1227.5..-1221.5],,22970.5,-1227.5,-1221.5,2,1.0,Free Babylonia (Ur) to Kassites (overlay),Babylonia; Babylonia (Chaldaeans); Babylonia (Isin Dynasty); Babylonian revolt; Chaldaea; Elam; Kassites; Middle Assyrian Empire; Neo Assyrian Empire; Neo Assyrian Tributary; Neo-Babylonian Empire; Sealand
291,2,120/045,223,Babylonia,1,BASE,,Babylonia (20% of THIS entity covered) [-1227.5..-1221.5],4684.7,-1227.5,-1221.5,2,1.0,Free Babylonia (Ur) to Kassites (overlay),Kassites
292,2,120/045,208,Babylonia (Chaldaeans),1,BASE,,Kingdom of Babylonia (89% of THIS entity covered) [-616.9..-616.4],22970.5,-616.9,-616.4,1,0.892,,Babylonia; Babylonia (Chaldaeans); Babylonia (Isin Dynasty); Babylonian revolt; Chaldaea; Elam; Kassites; Middle Assyrian Empire; Neo Assyrian Empire; Neo Assyrian Tributary; Neo-Babylonian Empire; Sealand
292,2,120/045,348,Kingdom of Babylonia,2,OVERLAY,Babylonia (Chaldaeans) (89% of its own area) [-616.9..-616.4],,7736.0,-616.9,-616.4,1,0.892,,Neo Assyrian Empire
293,2,120/045,225,Anshan; Elam,,AMBIGUOUS (cyclic evidence),,,4194.6,-1108.5,-653.4,4,0.353,,Anshan; Elam; Median Vassal; Persia; Persian Empire
293,2,120/045,296,Babylonia; Babylonia (Isin Dynasty); Gambulu,,AMBIGUOUS (cyclic evidence),,,29614.2,-1108.5,-653.4,4,0.353,,Babylonia; Babylonia (Chaldaeans); Babylonia (Isin Dynasty); Babylonian revolt; Chaldaea; Elam; Neo Assyrian Empire; Neo Assyrian Tributary; Neo-Babylonian Empire
294,2,120/045,251,Ellipi; Neo-Assyrian Empire,1,BASE,,Der; Der province; Ellipi; Sin-shara-ishkun; Sin-shuma-lishir (100% of THIS entity covered) [-711.4..-616.4],16205.7,-711.4,-616.4,7,1.0,,Ellipi; Media; Neo Assyrian Tributary; Neo-Assyrian Empire
294,2,120/045,304,Der; Der province; Ellipi; Sin-shara-ishkun; Sin-shuma-lishir,2,OVERLAY,Ellipi; Neo-Assyrian Empire (100% of its own area) [-711.4..-616.4],,9772.0,-711.4,-616.4,7,1.0,,Elam; Elamite Tributary; Media; Neo Assyrian Empire; Neo Assyrian revolt
295,2,120/045,253,Babylonia; Babylonia (Chaldaeans); Babylonian revolt; Kingdom of Babylonia; Sin-shara-ishkun; Sin-shuma-lishir,2,OVERLAY,Hamaranu; Neo-Assyrian Empire (11% of its own area) [-812.5..-616.5],,6557.4,-812.5,-616.5,27,1.0,,Babylonia; Babylonia (Chaldaeans); Babylonian revolt; Elamite Tributary; Neo Assyrian Empire; Neo Assyrian Tributary; Neo Assyrian revolt; Neo-Babylonian Empire
295,2,120/045,288,Hamaranu; Neo-Assyrian Empire,1,BASE,,Babylonia; Babylonia (Chaldaeans); Babylonian revolt; Kingdom of Babylonia; Sin-shara-ishkun; Sin-shuma-lishir (11% of THIS entity covered) [-812.5..-616.5],740.2,-812.5,-616.5,27,1.0,,Hamaranu; Neo-Assyrian Empire; Neo-Babylonian Empire
296,2,120/050,8,Elam,2,OVERLAY,Media; Paraitakene (42% of its own area) [-603.5..-539.2],,21973.0,-603.5,-539.2,3,0.422,,(Marhashi); Akkadian Tributary; Babylonia; Babylonia (Isin Dynasty); Babylonian Tributary; Elam; Guti Tributary; Kassites; Kingdom of Adab; Kingdom of Awan; Median Vassal; Neo Assyrian Tributary; Shimashki; Ur III Tributary
296,2,120/050,73,Media; Paraitakene,1,BASE,,Elam (42% of THIS entity covered) [-603.5..-539.2],44919.6,-603.5,-539.2,3,0.422,,Kingdom of Macedon; Media; Persian Empire; Persian Revolt
297,2,120/070,58,Ksudrakas,1,BASE,,Paurava (26% of THIS entity covered) [-337.5..-325.6],11064.4,-337.5,-325.6,2,0.396,,Ksudrakas
297,2,120/070,87,Paurava,2,OVERLAY,Ksudrakas (26% of its own area) [-337.5..-325.6],,17149.9,-337.5,-325.6,2,0.396,,Domain of Eudemus; Macedonian Ally; Maurya Empire; Paurava
298,2,120/070,100,Maurya Empire,1,BASE,,Revolt (100% of THIS entity covered) [-272.8..-268.5],35376.8,-272.8,-268.5,2,1.0,,Domain of Eudemus; Macedonian Ally; Maurya Empire
298,2,120/070,108,Revolt,2,OVERLAY,Maurya Empire (100% of its own area) [-272.8..-268.5],,15012.9,-272.8,-268.5,2,1.0,,Revolt
299,2,120/075,29,Usinara,1,BASE,,Nanda Empire (100% of THIS entity covered) [-355.5..-354.5],12538.4,-355.5,-354.5,1,1.0,,Usinara
299,2,120/075,37,Nanda Empire,2,OVERLAY,Usinara (100% of its own area) [-355.5..-354.5],,183.6,-355.5,-354.5,1,1.0,,Maurya Empire; Nanda Empire; Panchala; Usinara
300,2,120/100,31,Di(2),2,OVERLAY,Qin (34% of its own area) [-451.5..-361.5],,33636.2,-451.5,-361.5,1,0.642,,Di(2)
